cadeia,osm_id,nome,marca,filial,tipo_comercio,morada_completa,rua,numero_porta,codigo_postal,cidade,telefone,email,website,horario,acessibilidade_cadeira_rodas,latitude,longitude
Dia,node/9428943629,Supermercado DIA,Dia,,supermarket,Plaza El niño de Vallecas 3,Plaza El niño de Vallecas,3,41007,Sevilla,+34 912170453,,,Mo-Su 09:00-21:30,,37.3937347,-5.9650252
Dia,node/9437476899,Dia,Dia,,supermarket,Avenida de los Quebrantos,Avenida de los Quebrantos,,,L'Arena,,,,,,43.5591221,-6.0748791
Dia,node/9448722827,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,41.5868684,-4.5826251
Dia,node/9470224202,Dia,Dia,,supermarket,Calle Arrabal 29,Calle Arrabal,29,40320,Cantalejo,,,,"Mo-Fr 09:00-14:00,17:00-20:30; Sa 09:00-14:00",,41.2567487,-3.9240679
Dia,node/9473008119,Dia,Dia,,supermarket,Calle del Doctor Esquerdo 5,Calle del Doctor Esquerdo,5,47011,Valladolid,,,,Mo-Sa 09:00-21:00,,41.6596404,-4.7165957
Dia,node/9496459757,Dia,Dia,,supermarket,Paseo de la Estación 13,Paseo de la Estación,13,,,,,,,,37.7709956,-3.788644
Dia,node/9513951437,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-15:00,,40.458412,-3.7068611
Dia,node/9517092591,Dia,Dia,,supermarket,Calle Adosinda 3,Calle Adosinda,3,33202,Gijón/Xixón,,,,,,43.5387756,-5.6541063
Dia,node/9519360494,La Plaza de Dia,La Plaza de DIA,,supermarket,,,,,,,,,"Mo-Sa 09:00-21:30; PH,Su 10:00-14:30",,40.4594716,-3.7024629
Dia,node/9522271383,Dialprix,Dia,,supermarket,,,,,,,,,,,38.3480416,-0.4954478
Dia,node/9537632883,Dia,Dia,,supermarket,,,,,,,,,,,39.3661402,-0.4090928
Dia,node/9581160098,Dialprix,Dia,,supermarket,,,,,,,,,Mo-Su 09:00-00:00,,28.044693,-16.5364091
Dia,node/9606182993,Dia,Dia,,supermarket,Paseo del Conde de Sepúlveda 32,Paseo del Conde de Sepúlveda,32,40006,Segovia,,,,Mo-Sa 09:00-21:30,yes,40.9375764,-4.1145357
Dia,node/9632125717,Dia,Dia,,supermarket,Avenida de Fermín Salvochea,Avenida de Fermín Salvochea,,,,,,,,,36.5235022,-6.2251383
Dia,node/9652287933,Dia,Dia,,supermarket,,,,,,,,,,,40.3004551,-4.4370208
Dia,node/9665385724,Dia,Dia,,supermarket,,,,,,,,,,,38.0403768,-1.3542362
Dia,node/9670176728,Dialprix,Dia,,supermarket,,,,,,,,,,,37.738756,-0.8510061
Dia,node/9676330099,Supermercados Dia,Dia,,supermarket,"Calle del Viento 10, 12",Calle del Viento,"10, 12",28220,Majadahonda,+34 91 217 04 53,,https://www.dia.es/compra-online/,Mo-Sa 09:00-21:30; Su 09:00-14:30,yes,40.4730857,-3.8754891
Dia,node/9680667655,Dia,Dia,,supermarket,,,,,,,,,,,41.6935983,2.4454875
Dia,node/9691562028,Dia,Dia,,supermarket,,,,,,,,,,,40.3929728,-3.7542383
Dia,node/9710878746,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,37.1708887,-3.6040248
Dia,node/9733196767,Dia,Dia,,supermarket,Calle de Gabriel y Galán 7,Calle de Gabriel y Galán,7,47005,Valladolid,,,,Mo-Sa 09:00-21:00,yes,41.6525727,-4.7123827
Dia,node/9742097938,Dia,Dia,,supermarket,,,,,,,,,,,37.254466,-6.9542103
Dia,node/9743153070,Dia,Dia,,supermarket,,,,,,,,,,,37.9786969,-1.1277274
Dia,node/9768159661,Dia,Dia,,supermarket,,,,,,,,,,,36.5806458,-6.2232273
Dia,node/9782467179,Dia Market,Dia Market,,supermarket,,,,,,,,,Mo-Sa 21:00,yes,43.2169892,-2.0214992
Dia,node/9799285500,Dia,Dia,,supermarket,Calle Los Tintes 29,Calle Los Tintes,29,16640,Belmonte,,,,"Mo-Sa 09:00-19:00, 17:00-20:30; Su 09:00-14:30",,39.5593502,-2.7076321
Dia,node/9799366535,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,39.5259823,-3.0788179
Dia,node/9804194980,Parking Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,39.4594757,-3.6036144
Dia,node/9817258517,Dia,Dia,,supermarket,Calle Antonio Maura 2,Calle Antonio Maura,2,14004,Córdoba,,,,Mo-Sa 09:00-21:00,,37.883191,-4.7871457
Dia,node/9817919885,Dia Market,Dia Market,,supermarket,Avinguda d'Espanya 11,Avinguda d'Espanya,11,25620,Tremp,,,,,,42.1644062,0.8949791
Dia,node/9831304018,Dia,Dia,,supermarket,Calle de Nuestra Señora de Valverde 41,Calle de Nuestra Señora de Valverde,41,28034,Madrid,+34 912170453,,,Su 08:00-14:30; Mo-Sa 08:00-22:00,,40.4937446,-3.6873822
Dia,node/9833104206,Dia,Dia,,supermarket,,,,,,,,,,,40.379397,-3.7706932
Dia,node/9840097218,La Plaza de DIA,La Plaza de DIA,,supermarket,,,,,,,,,,,39.8934533,-5.5424971
Dia,node/9858054340,Dia Market,Dia Market,,supermarket,Avenida de Nuestra Señora de Regla 49,Avenida de Nuestra Señora de Regla,49,11550,Chipiona,,,,Mo-Sa 09:00-21:30,,36.7332928,-6.4370528
Dia,node/9858385765,Dia,Dia,,supermarket,Barrena kalea 21,Barrena kalea,21,,,,,,Mo-Sa 09:00-20:00; Su 10:00-14:00,yes,43.189992,-2.4537046
Dia,node/9866780717,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,42.9273143,-8.1606834
Dia,node/9886718067,Dia,Dia,,supermarket,,,,,,,,,,,41.3630889,2.0748116
Dia,node/9890788217,Supermercados Dia,Dia,,supermarket,,,,,,,,,,,41.4462576,2.2410527
Dia,node/9892406118,Dia,Dia,,supermarket,Calle Valle de Egüés 22-24,Calle Valle de Egüés,22-24,31004,,,,,,,42.8092381,-1.6266171
Dia,node/9893366699,Dia,Dia,,supermarket,L'Hospital 131,L'Hospital,131,,,,,,Mo-Sa 09:00-22:00+; Su 09:00-22:00+,,41.379594,2.1675682
Dia,node/9904698576,Dia,Dia,,supermarket,Avenida Ramón y Cajal 12,Avenida Ramón y Cajal,12,,Sevilla,,,,,,37.3768372,-5.9740448
Dia,node/9920774471,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,43.527237,-5.6640422
Dia,node/9928444236,Dia,Dia,,supermarket,,,,,,,,,,,36.9277672,-2.1453425
Dia,node/9933054447,Dia,Dia,,supermarket,,,,,,,,,Mo-Su 08:00-23:00,yes,40.4137485,-3.7026976
Dia,node/9934265118,Dia,Dia,,supermarket,,,,,,,,,,,42.4302284,-8.6373982
Dia,node/9942470443,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00; Su 09:00-14:00,,40.8737449,0.1545212
Dia,node/9951326889,Dia,Dia,,supermarket,Avinguda del Maresme 25,Avinguda del Maresme,25,08396,Sant Cebrià de Vallalta,+34 912170453,,,"Mo-Sa 08:30-13:30, 17:30-20:30; Su 09:15-13:15",,41.6196089,2.6040725
Dia,node/9969868517,Dia,Dia,,supermarket,,,,,,,,,,yes,42.0491957,-8.646983
Dia,node/10001532328,Dia,Dia,,supermarket,,,,,,,,,,,37.1593231,-3.599053
Dia,node/10002238320,Dia,Dia,,supermarket,,,,,,,,https://www.dia.es/,Jul-Aug: Mo-Su 09:00-21:30; Sep-Jun: Mo-Sa 09:00-21:00; Sep-Jun: Su 09:00-15:00,,41.6019596,2.6242683
Dia,node/10011740586,Dia,Dia,,supermarket,,,,,,,,,,,40.3203981,-3.8668263
Dia,node/10018120258,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,39.5279357,-0.4115622
Dia,node/10021951241,Dialprix,Dialprix,,supermarket,,,,,,,,,,,38.6963719,-0.4770319
Dia,node/10049344644,Dia,Dia,,supermarket,,,,,,,,,09:00-21:30,,41.6553589,-0.8831
Dia,node/10063222952,Dialprix,Dialprix,,supermarket,,,,,,,,,,,38.4768918,-0.7942416
Dia,node/10119953069,Dialprix,Dia,,supermarket,,,,,,,,,,,38.4772393,-0.7882717
Dia,node/10124816663,Dia,Dia,,supermarket,Carretera de Vilassar de Dalt,Carretera de Vilassar de Dalt,,08330,Premià de Mar,+34 91 217 0453,,,Mo-Su 09:00-21:00,,41.4962214,2.3603909
Dia,node/10125704323,Dia,Dia,,supermarket,,,,,,,,,,,40.2435565,-3.6998988
Dia,node/10126413072,365 Dias Supermercado,Dia,,supermarket,,,,,,,,,,,36.7475198,-3.876653
Dia,node/10130541048,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00+; Su 09:30-14:30+,,41.3725726,2.1002053
Dia,node/10155097284,Dia Maxi,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30,,42.4612311,-8.6412221
Dia,node/10155149068,Dia,Dia,,supermarket,Avenida Cidade de Veria 32,Avenida Cidade de Veria,32,,A Feira do Monte,,,,"Mo-Sa 09:30-14:30,16:30-21:00",,43.2346667,-7.5561469
Dia,node/10180199817,Dia,Dia,,supermarket,,,,,,+34 91 2170453,,,,yes,36.7046443,-3.4902233
Dia,node/10186556159,Sediaco,Dia,,supermarket,Calle Piornala 1,Calle Piornala,1,,,,,,,,40.1126082,-5.7763958
Dia,node/10235408651,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-22:00,yes,37.382793,-6.0034225
Dia,node/10235773289,Dia,Dia,,supermarket,,,,,,,,,,,40.3764721,-3.6608938
Dia,node/10250473044,Dia,Dia,,supermarket,,,,,,,,,,yes,43.5523497,-5.9319604
Dia,node/10255487018,Dia,Dia,,supermarket,Carrer de l'Ensenyança 13,Carrer de l'Ensenyança,13,25400,les Borges Blanques,,,,,,41.5201997,0.8685758
Dia,node/10259473722,Dia,Dia,,supermarket,Calle San Juan 5,Calle San Juan,5,47800,Medina de Rioseco,,,,Mo-Sa 09:00-21:30,,41.8836543,-5.0456874
Dia,node/10259601465,Dia Market,Dia Market,,supermarket,,,,,,,,,,,42.7940218,-7.8306962
Dia,node/10280126080,Dia,Dia,,supermarket,Calle Antonio Aguirán 27,Calle Antonio Aguirán,27,50830,Villanueva de Gállego,,,,,,41.765985,-0.8257164
Dia,node/10280959733,Dia,Dia,,supermarket,Carrer d'Armengol 26,Carrer d'Armengol,26,08295,Sant Vicenç de Castellet,,,,,,41.666585,1.8616339
Dia,node/10282352218,Dia,Dia,,supermarket,Calle de La Coruña 80,Calle de La Coruña,80,,,,,,,,41.6272115,-0.8814704
Dia,node/10282573562,Dia,Dia,,supermarket,,,,,,,,,,,40.4850821,-3.6850569
Dia,node/10284763942,Dia Market,Dia Market,,supermarket,Passeig de Fabra i Puig 318,Passeig de Fabra i Puig,318,08031,Barcelona,,,,,,41.4306147,2.1699992
Dia,node/10287800603,Dia Market,Dia Market,,supermarket,,,,,,,,,,,36.2509769,-5.9683337
Dia,node/10288281674,Dia,Dia,,supermarket,,,,,,,,,,,41.9195775,-4.4889333
Dia,node/10294078207,Dialprix,Dia,,supermarket,,,,,,,,,,,28.0510482,-16.717573
Dia,node/10296973777,Dia,Dia,,supermarket,,,,,,,,,,yes,38.9152542,-6.3334936
Dia,node/10310734017,Dia,Dia,,supermarket,Carrer de Rocafort 39,Carrer de Rocafort,39,08015,,,,,"Mo-Th 09:00-14:30, 16:30-21:00; Fr-Sa 09:00-21:00",,41.3771623,2.1559535
Dia,node/10402123069,Dia,Dia,,supermarket,Avinguda del Doctor Waksman 11,Avinguda del Doctor Waksman,11,46006,València,,,,Mo-Sa 09:00-21:30,,39.4567791,-0.374161
Dia,node/10549037283,Dia,Dia,,supermarket,,,,,,,,,,,40.377057,-3.7689971
Dia,node/10556489786,Dia,Dia,,supermarket,Avenida de Pedro Díez 21,Avenida de Pedro Díez,21,28019,Madrid,,,,Mo-Sa 09:00-21:30; Su 10:00-15:00,,40.3913642,-3.7312544
Dia,node/10570965805,Dia,Dia,,supermarket,,,,,,,,,,yes,37.1551598,-5.9248987
Dia,node/10589954055,Dia,Dia,,supermarket,,,,,,,,,,,41.5353813,-1.624351
Dia,node/10605392758,Dia,Dia,,supermarket,,,,,,,,,,,39.1386202,-5.6295847
Dia,node/10612321540,Dia Market,Dia Market,,supermarket,,,,,,,,,,,36.9376724,-2.1329357
Dia,node/10652601795,Dia,Dia,,supermarket,,,,,,,,,Mo-Su 09:00-21:30,,41.3721062,2.1458131
Dia,node/10692576905,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,41.4150217,2.1784188
Dia,node/10694948226,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-15:00,,40.3979347,-3.6641203
Dia,node/10712126777,Dia,Dia,,supermarket,Calle del Mar Cantábrico,Calle del Mar Cantábrico,,28821,Coslada,+34 912170453,,https://www.dia.es/compra-online,,yes,40.4189167,-3.5719407
Dia,node/10717412196,Dia,Dia,,supermarket,Calle de la Sierra Vieja,Calle de la Sierra Vieja,,28031,Madrid,,,,,,40.3786801,-3.623565
Dia,node/10720680025,Dia,Dia,,supermarket,Carretera de Callús 23,Carretera de Callús,23,08251,Santpedor,,,,Mo-Sa 09:00-21:00,,41.7806691,1.8360806
Dia,node/10726319898,Dia,Dia,Boceguillas,supermarket,Avenida Diputación Provincial de Segovia,Avenida Diputación Provincial de Segovia,,40560,Boceguillas,+34 921 54 31 04,,,,,41.3369746,-3.6365587
Dia,node/10733697074,Dia,Dia,,supermarket,,,,,,,,,,,40.3879741,-3.7313774
Dia,node/10778394734,Dia,Dia,,supermarket,,,,,,,,,"Mo-Fr 09:00-14:30, 17:30-21:00; Sa 09:00-14:30",,38.9145455,-6.3422022
Dia,node/10780396705,Dia,Dia,,supermarket,,,,,,,,,,,37.5033866,-7.2712058
Dia,node/10782518462,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 08:30-21:30+; Su 09:00-21:30+,,41.3767034,2.1660028
Dia,node/10793958059,Dia,Dia,,supermarket,Avenida de Roces 1180,Avenida de Roces,1180,33209,Gijón/Xixón,,,,Mo-Sa 09:00-21:30,,43.5098539,-5.6728659
Dia,node/10799174653,Dia Market,Dia Market,,supermarket,,,,,,,,,,,40.1902711,-6.1888786
Dia,node/10802181406,Dia,Dia,,supermarket,,,,48300,Gernika-Lumo,,,,,,43.3115953,-2.6791246
Dia,node/10810821539,Dia,Dia,,supermarket,,,,,,,,,,,37.3629724,-6.6794205
Dia,node/10830616989,Dia,Dia,,supermarket,Calle del Doctor Fleming,Calle del Doctor Fleming,,,,,,,,,40.4608229,-3.6880719
Dia,node/10855765263,Dia market,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,36.1900501,-5.9222416
Dia,node/10858670837,Dia,Dia,,supermarket,,,,,,,,,,,40.4859577,-3.364824
Dia,node/10858988549,Dia,Dia,,supermarket,Carrer de Muntaner 266,Carrer de Muntaner,266,,,,,,Mo-Sa 09:00-21:00,,41.3956586,2.1476435
Dia,node/10895059509,Dia,Dia,,supermarket,Avenida de Soria 15,Avenida de Soria,15,47300,Peñafiel,,,,Mo-Sa 09:00-21:30,,41.5990699,-4.1224575
Dia,node/10917995719,Dia,Dia,,supermarket,Calle de San Pedro de Cardeña,Calle de San Pedro de Cardeña,,28033,,,,,,,40.4748272,-3.6601572
Dia,node/10921404581,Dia,Dia,,supermarket,Avenida Parque Amate 1,Avenida Parque Amate,1,41006,Sevilla,,,,Mo-Su 09:00-14:00; Mo-Su 17:30-21:00,,37.3857283,-5.9509205
Dia,node/10960127053,Dia,Dia,,supermarket,,,,,,,,,,,37.1848265,-6.9644952
Dia,node/10979203024,Dia,Dia,,supermarket,Avinguda de Pere el Cerimoniós 79,Avinguda de Pere el Cerimoniós,79,,Reus,,,,,,41.1470663,1.1067446
Dia,node/10994537747,Dia,Dia,,supermarket,Carrer de la Llibertat 135,Carrer de la Llibertat,135,08800,,+34 938100212,,https://www.dia.es,,,41.218627,1.7293127
Dia,node/10997145137,Dia,Dia,,supermarket,,,,39840,Ampuero,,,,,,43.3415113,-3.4178084
Dia,node/11010106227,Dia,Dia,,supermarket,Calle de Galicia,Calle de Galicia,,28942,Fuenlabrada,,,,Mo-Sa 09:00-21:00; Su 09:00-14:00,,40.2979172,-3.8087103
Dia,node/11033926597,Dia,Dia,,supermarket,,,,,,,,,,,43.1774263,-6.5530624
Dia,node/11035448380,Dia,Dia,,supermarket,,,,,,,,,,,40.1745005,-5.837439
Dia,node/11062479740,Dialprix,Dia,,supermarket,,,,,,,,,,,38.2670288,-0.6946097
Dia,node/11081490463,Dia,Dia,,supermarket,,,,,,,,,,,40.4229454,-3.6671012
Dia,node/11109233296,Dia,Dia,,supermarket,Calle Andrés Reguera Antón 6,Calle Andrés Reguera Antón,6,40004,Segovia,,,,Mo-Sa 09:00-21:30,,40.94577,-4.1037889
Dia,node/11134576691,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:00,,41.5784699,1.6241144
Dia,node/11136334693,Dia Market,Dia Market,,supermarket,,,,,,,,,,,38.2759479,-0.7064374
Dia,node/11137112005,Dia,Dia,,supermarket,,,,,,,,,,,36.3451763,-5.8114962
Dia,node/11138781001,Dia,Dia,,supermarket,Passeig de l'Estació 20,Passeig de l'Estació,20,25600,Balaguer,,,,,,41.7891534,0.8097322
Dia,node/11148941371,Dia Market,Dia Market,,supermarket,Calle de Andrés del Río,Calle de Andrés del Río,,39004,Santander,,,,,,43.4647283,-3.7958049
Dia,node/11158001855,Dia,Dia,,supermarket,Jose Maria Sert plaza 1,Jose Maria Sert plaza,1,20018,Donostia / San Sebastián,,,,,,43.310873,-2.0075616
Dia,node/11160627405,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-21:30; Su 10:00-14:30,,40.6724545,-4.0913397
Dia,node/11183441760,Dia,Dia,,supermarket,,,,,,,,,Mo-Sa 09:00-22:00; Su 09:30-20:00,yes,37.3817099,-5.9950427
Dia,node/11184103571,Dia,Dia,,supermarket,,,,,,,,,,,37.3913028,-6.0096021
Dia,node/11196128268,Dia,Dia,,supermarket,,,,,,,,,,,38.5220391,-3.5626941
Dia,node/11204222546,Dia,Dia,,supermarket,,,,,,,,,,,41.435391,2.1725182
Dia,node/11215533840,Dia,Dia,,supermarket,,,,,,,,,,,43.3124634,-1.9015286
Dia,node/11225176433,Dia,Dia,,supermarket,Calle de la Constitución 11,Calle de la Constitución,11,26120,Albelda de Iregua,,,,Mo-Sa 09:00-21:00,,42.3567811,-2.4747226
Dia,node/11225215917,Dia,Dia,,supermarket,Calle Huesca 31,Calle Huesca,31,26002,Logroño,,,,Mo-Sa 09:00-21:00,,42.4594388,-2.4512672
Dia,node/11225220960,Dia,Dia,,supermarket,Calle Doctor Pío Sicilia 2,Calle Doctor Pío Sicilia,2,26141,Alberite,,,,Mo-Sa 09:00-21:00,,42.4049168,-2.4402952
Dia,node/11225221131,Dia,Dia,,supermarket,Calle de Santo Domingo 6,Calle de Santo Domingo,6,26580,Arnedo,,,,Mo-Sa 09:00-21:00,,42.2260442,-2.1001641
Dia,node/11225223307,Dia,Dia,,supermarket,Avenida de la Rioja 6,Avenida de la Rioja,6,26550,Rincón de Soto,,,,Mo-Sa 09:00-21:00,,42.2320187,-1.8499857
Dia,node/11225223657,Dia,Dia,,supermarket,Avenida Doce Ligero de Artillería 8,Avenida Doce Ligero de Artillería,8,26004,Logroño,,,,Mo-Sa 09:00-21:00,,42.4674116,-2.4376602
Dia,node/11225224914,Dia,Dia,,supermarket,Calle Aguirre 12,Calle Aguirre,12,42002,Soria,,,,Mo-Sa 09:00-21:00,,41.7644078,-2.4643434
Dia,node/11225228162,Dia,Dia,,supermarket,Calle Clemente Sáenz 2,Calle Clemente Sáenz,2,42002,Soria,,,,Mo-Sa 09:00-21:00,,41.7674495,-2.4674895
Dia,node/11225228753,Dia,Dia,,supermarket,Calle Bebricio 58,Calle Bebricio,58,26500,Calahorra,,,,Mo-Sa 09:00-21:00,,42.3058057,-1.9691262
Dia,node/11225239542,Dia,Dia,,supermarket,Plaza del Raso 2,Plaza del Raso,2,26500,Calahorra,,,,Mo-Fr 09:30-20:00; Sa 09:00-14:00,,42.3011931,-1.9615827
Dia,node/11225245836,Dia,Dia,,supermarket,Avenida de Ólvega,Avenida de Ólvega,,42100,Ágreda,,,,"Mo-Sa 09:00-14:00,17:00-20:30",,41.8484391,-1.9320963
Dia,node/11225247438,Dia,Dia,,supermarket,Avenida de la Estación,Avenida de la Estación,,26500,Calahorra,,,,Mo-Sa 09:00-21:00,,42.3081463,-1.9578473
Dia,node/11225252491,Dia,Dia,,supermarket,Calle José Zorrilla,Calle José Zorrilla,,,Segovia,,,,Mo-Sa 09:00-21:30,,40.9421526,-4.1158636
Dia,node/11225259489,Dia,Dia,,supermarket,Paseo de Recoletos 22,Paseo de Recoletos,22,05270,El Tiemblo,,,,Mo-Sa 09:00-21:00,,40.4111618,-4.4972796
Dia,node/11225281056,Dia,Dia,,supermarket,Calle Médico Valentín Gil 24,Calle Médico Valentín Gil,24,40500,Riaza,,,,"Mo-Sa 09:30-14:00,17:00-20:00",,41.2797115,-3.4751873
Dia,node/11225284156,Dia,Dia,,supermarket,Calle San Roque 37,Calle San Roque,37,40410,El Espinar,,,,"Mo-Sa 09:00-14:30,17:30-20:00",,40.7208333,-4.2495306
Dia,node/11225285346,Dia,Dia,,supermarket,Avenida de Madrid 19,Avenida de Madrid,19,05420,Sotillo de la Adrada,,,,Mo-Sa 09:00-21:30,,40.2932003,-4.5815454
Dia,node/11225290386,Dia,Dia,,supermarket,Calle José Zorrilla 89,Calle José Zorrilla,89,40002,Segovia,,,,Mo-Sa 09:00-21:30,yes,40.9396673,-4.1148653
Dia,node/11225295073,Dia,Dia,,supermarket,Calle de las Escuelas 3,Calle de las Escuelas,3,05430,La Adrada,,,,Mo-Sa 09:00-20:30,,40.300092,-4.635853
Dia,node/11225298302,Dia,Dia,,supermarket,Calle Barrionuevo 23,Calle Barrionuevo,23,05200,Arévalo,,,,Mo-Sa 09:00-21:30,,41.0584932,-4.7168587
Dia,node/11225298791,Dia,Dia,,supermarket,Calle del Cuartel 4,Calle del Cuartel,4,05480,Candeleda,,,,Mo-Sa 09:30-21:00,,40.1548982,-5.2426918
Dia,node/11225304087,Dia,Dia,,supermarket,Calle del Doctor Jesús Galán 69,Calle del Doctor Jesús Galán,69,05003,Ávila,,,,Mo-Sa 09:00-21:30,,40.6505149,-4.6970179
Dia,node/11225319330,Dia,Dia,,supermarket,Calle del Chorrito 16,Calle del Chorrito,16,05110,El Barraco,,,,"Mo-Sa 09:00-14:00,17:00-20:00",,40.4775329,-4.6450853
Dia,node/11225325543,Dia,Dia,,supermarket,Calle Virgen de las Angustias 34,Calle Virgen de las Angustias,34,05005,Ávila,,,,Mo-Sa 09:00-21:30,,40.6603453,-4.6876886
Dia,node/11225326055,Dia,Dia,,supermarket,Calle del Teso Nuevo 10,Calle del Teso Nuevo,10,05200,Arévalo,,,,Mo-Sa 09:00-21:30,,41.0567924,-4.7187532
Dia,node/11226279516,Dia,Dia,,supermarket,Calle Corredera 4,Calle Corredera,4,24850,Boñar,,,,Mo-Sa 09:00-21:00,,42.868283,-5.3227237
Dia,node/11226321624,Dia,Dia,,supermarket,Calle Zinc,Calle Zinc,,34200,Venta de Baños,,,,Mo-Sa 09:00-21:30,,41.9276691,-4.4895481
Dia,node/11226341223,Dia,Dia,,supermarket,Calle la Vega,Calle la Vega,,24320,Sahagún,,,,Mo-Sa 09:00-21:30,,42.3701608,-5.0331664
Dia,node/11226351545,Dia,Dia,,supermarket,Calle de Miguel de Cervantes,Calle de Miguel de Cervantes,,34800,Aguilar de Campóo,,,,Mo-Sa 09:00-21:30,,42.7903228,-4.2687987
Dia,node/11226352346,Dia,Dia,,supermarket,Avenida del Reino de León 7,Avenida del Reino de León,7,24240,Santa María del Páramo,,,,Mo-Sa 09:00-21:30; Su 09:00-14:45,,42.3564445,-5.7478938
Dia,node/11226362793,Dia,Dia,,supermarket,Plaza de España 10 A,Plaza de España,10 A,24350,Veguellina de Órbigo,,,,Mo-Sa 09:30-20:30,,42.4347426,-5.8847268
Dia,node/11226385403,Dia,Dia,,supermarket,Avenida Quevedo 27,Avenida Quevedo,27,24009,León,,,,Mo-Sa 09:00-21:30,,42.5998062,-5.5864412
Dia,node/11226385406,Dia,Dia,,supermarket,Avenida Mariano Andrés 113,Avenida Mariano Andrés,113,24008,León,,,,Mo-Sa 09:00-21:30,,42.6135225,-5.5698146
Dia,node/11226400994,Dia,Dia,,supermarket,Calle Alfonso VI 4,Calle Alfonso VI,4,24007,León,,,,Mo-Sa 09:00-21:00,,42.6067018,-5.5680432
Dia,node/11226406306,Dia,Dia,,supermarket,Calle Fray Luis de León 16,Calle Fray Luis de León,16,24005,León,,,,Mo-Sa 09:00-21:30,,42.5880354,-5.5682383
Dia,node/11226406307,Dia,Dia,,supermarket,Avenida del Padre Isla 10,Avenida del Padre Isla,10,24002,León,,,,Mo-Sa 09:00-22:00,,42.5991538,-5.572542
Dia,node/11226409468,Dia,Dia,,supermarket,Avenida del Órbigo 85,Avenida del Órbigo,85,24280,Benavides,,,,Mo-Sa 09:00-21:00,,42.5068515,-5.8938586
Dia,node/11226417410,Dia,Dia,,supermarket,Calle Colón 19,Calle Colón,19,24001,León,,,,Mo-Sa 09:00-21:30,,42.5991422,-5.5787906
Dia,node/11226426364,Dia,Dia,,supermarket,Avenida del Padre Isla 75,Avenida del Padre Isla,75,24008,León,,,,Mo-Sa 09:00-21:30; Su 10:00-15:00,,42.6051003,-5.5782495
Dia,node/11226429843,Dia,Dia,,supermarket,Avenida de Asturias 4,Avenida de Asturias,4,24270,Carrizo,,,,Mo-Sa 09:00-21:30,,42.5834873,-5.829113
Dia,node/11226442225,Dia,Dia,,supermarket,Avenida de la Libertad 42,Avenida de la Libertad,42,24008,Navatejera,,,,Mo-Su 09:00-21:30,,42.6231591,-5.5636982
Dia,node/11226582948,Dia,Dia,,supermarket,Calle Huertos Primera 1,Calle Huertos Primera,1,37200,La Fuente de San Esteban,,,,Mo-Sa 09:00-21:00,,40.8037126,-6.2587763
Dia,node/11226592559,Dia,Dia,,supermarket,Calle Salamanca 35,Calle Salamanca,35,37188,Carbajosa de la Sagrada,,,,Mo-Sa 09:00-21:30,,40.9353264,-5.652445
Dia,node/11226606618,Dia,Dia,,supermarket,Calle del Recreo,Calle del Recreo,,37700,Béjar,,,,Mo-Sa 09:00-21:30,,40.3866678,-5.7591726
Dia,node/11226609487,Dia,Dia,,supermarket,Carretera de Madrid 4,Carretera de Madrid,4,37300,Peñaranda de Bracamonte,,,,Mo-Sa 09:00-21:30,,40.9016196,-5.1945568
Dia,node/11226629681,Dia,Dia,,supermarket,Plaza de España 11,Plaza de España,11,47500,Nava del Rey,,,,"Mo-Sa 09:30-14:00,17:00-20:00",,41.3303431,-5.0803
Dia,node/11226629682,Dia,Dia,,supermarket,Calle Nueva 4,Calle Nueva,4,47430,Pedrajas de San Esteban,,,,Mo-Sa 09:00-21:00,,41.3428027,-4.5842288
Dia,node/11226632549,Dia,Dia,,supermarket,Avenida Bilbao,Avenida Bilbao,,09500,Medina de Pomar,,,,Mo-Sa 09:00-21:00,,42.939734,-3.4840127
Dia,node/11226635130,Dia,Dia,,supermarket,Calle Cantareros 12,Calle Cantareros,12,47800,Medina de Rioseco,,,,Mo-Sa 09:00-21:30,,41.8839688,-5.0442498
